Time	thumb base joint right X	thumb base joint right Y	thumb base joint right Z	thumb base joint right v(X)	thumb base joint right v(Y)	thumb base joint right v(Z)	thumb end joint right X	thumb end joint right Y	thumb end joint right Z	thumb end joint right v(X)	thumb end joint right v(Y)	thumb end joint right v(Z)	thumb tip right X	thumb tip right Y	thumb tip right Z	thumb tip right v(X)	thumb tip right v(Y)	thumb tip right v(Z)	forefinger base joint right X	forefinger base joint right Y	forefinger base joint right Z	forefinger base joint right v(X)	forefinger base joint right v(Y)	forefinger base joint right v(Z)	forefinger middle joint right X	forefinger middle joint right Y	forefinger middle joint right Z	forefinger middle joint right v(X)	forefinger middle joint right v(Y)	forefinger middle joint right v(Z)	forefinger tip right X	forefinger tip right Y	forefinger tip right Z	forefinger tip right v(X)	forefinger tip right v(Y)	forefinger tip right v(Z)	thumb base joint right X	thumb base joint right Y	thumb base joint right Z	thumb base joint right v(X)	thumb base joint right v(Y)	thumb base joint right v(Z)	thumb end joint right X	thumb end joint right Y	thumb end joint right Z	thumb end joint right v(X)	thumb end joint right v(Y)	thumb end joint right v(Z)	thumb tip right X	thumb tip right Y	thumb tip right Z	thumb tip right v(X)	thumb tip right v(Y)	thumb tip right v(Z)	forefinger base joint right X	forefinger base joint right Y	forefinger base joint right Z	forefinger base joint right v(X)	forefinger base joint right v(Y)	forefinger base joint right v(Z)	forefinger middle joint right X	forefinger middle joint right Y	forefinger middle joint right Z	forefinger middle joint right v(X)	forefinger middle joint right v(Y)	forefinger middle joint right v(Z)	forefinger tip right X	forefinger tip right Y	forefinger tip right Z	forefinger tip right v(X)	forefinger tip right v(Y)	forefinger tip right v(Z)
10.666624	0.11159777	0.05722076	0.05518734	-0.00339014	0.00283676	-0.00199706	0.08420013	0.05224898	0.05378645	-0.00526292	0.00199021	-0.00267041	0.06841681	0.04691085	0.04801056	-0.00384891	-0.00050817	-0.00153820	0.10496568	0.08055858	0.08939496	-0.00130136	0.00546871	0.00077002	0.06994587	0.07446227	0.07625211	-0.00160717	0.00581002	0.00160933	0.04873728	0.06144464	0.04365247	0.00204372	0.00549954	-0.00087779	0.11581149	0.06145675	0.05046372	-0.00364774	0.00421002	0.00266642	0.08962371	0.05802962	0.04962539	-0.00390550	0.00295843	0.00282471	0.06992105	0.05344762	0.04467807	0.00035789	0.00292029	0.00244002	0.10351650	0.07837819	0.08550773	-0.00185360	0.00076503	-0.00085675	0.07263984	0.07401234	0.07613325	-0.00080001	0.00117559	-0.00002470	0.04986703	0.06490064	0.04176048	-0.00375265	-0.00073351	0.00155168
10.683290	0.11154555	0.05726864	0.05511814	-0.00311853	0.00211830	-0.00301530	0.08410703	0.05225727	0.05371058	-0.00422736	0.00105530	-0.00310975	0.06834960	0.04685740	0.04797008	-0.00302145	-0.00127636	-0.00185990	0.10494271	0.08062022	0.08941028	-0.00031989	0.00423984	0.00057087	0.06992351	0.07452974	0.07629495	-0.00046872	0.00443658	0.00180502	0.04877614	0.06151071	0.04363874	0.00240569	0.00510886	-0.00085542	0.11571102	0.06149109	0.05057052	-0.00299958	0.00805676	0.00385487	0.08952324	0.05805099	0.04971983	-0.00231774	0.00660646	0.00586035	0.06988431	0.05349746	0.04479321	0.00132669	0.00512179	0.00864926	0.10348664	0.07838307	0.08552115	-0.00105381	0.00115309	0.00004008	0.07262041	0.07401079	0.07616638	0.00003885	0.00224804	0.00468882	0.04977165	0.06487890	0.04181635	-0.00390315	-0.00022542	0.00761000
10.699957	0.11148835	0.05726698	0.05505047	-0.00299522	0.00135456	-0.00321132	0.08405203	0.05222960	0.05364820	-0.00317091	-0.00006016	-0.00259931	0.06832029	0.04678286	0.04793333	-0.00241653	-0.00185889	-0.00162194	0.10496398	0.08064456	0.08943290	0.00017215	0.00290700	0.00058826	0.06993666	0.07453603	0.07635096	0.00016604	0.00292843	0.00199710	0.04884176	0.06158128	0.04361546	0.00228801	0.00506871	-0.00105286	0.11567672	0.06168113	0.05064723	-0.00273456	0.01172208	0.00491954	0.08951981	0.05816329	0.04985739	-0.00108716	0.01047967	0.00870578	0.06993495	0.05358106	0.04500173	0.00109934	0.00807939	0.01430443	0.10348038	0.07840284	0.08553631	-0.00033233	0.00226286	0.00059154	0.07265706	0.07401162	0.07628692	-0.00028145	0.00476109	0.00913072	0.04969825	0.06486348	0.04199495	-0.00451691	0.00145879	0.01345994
10.716623	0.11143760	0.05724951	0.05500605	-0.00316923	0.00073448	-0.00299317	0.08402374	0.05221004	0.05360906	-0.00245848	-0.00061730	-0.00192494	0.06831493	0.04674421	0.04790912	-0.00233383	-0.00194822	-0.00121125	0.10500525	0.08067452	0.08944946	0.00031911	0.00201215	0.00056189	0.06995818	0.07455670	0.07637877	0.00030004	0.00196052	0.00187107	0.04890757	0.06164644	0.04360780	0.00148986	0.00511624	-0.00123218	0.11566780	0.06197257	0.05072402	-0.00267756	0.01403272	0.00595937	0.08953668	0.05841981	0.05006966	-0.00092008	0.01386486	0.01107742	0.06997406	0.05373292	0.04536658	-0.00028681	0.01105583	0.01847986	0.10350703	0.07845115	0.08555952	0.00021614	0.00374043	0.00062939	0.07267798	0.07409466	0.07653075	-0.00144289	0.00797878	0.01250090	0.04960246	0.06484624	0.04238214	-0.00578404	0.00382160	0.01815859
10.733290	0.11139230	0.05727283	0.05495818	-0.00341763	0.00030926	-0.00271023	0.08400239	0.05220628	0.05359844	-0.00202027	-0.00050498	-0.00159231	0.06828430	0.04674868	0.04789247	-0.00254401	-0.00169194	-0.00128747	0.10501049	0.08071715	0.08944546	0.00011981	0.00177626	0.00043947	0.06997471	0.07460748	0.07639863	0.00000075	0.00172329	0.00144691	0.04893607	0.06176295	0.04358872	0.00038158	0.00473000	-0.00113694	0.11565987	0.06230862	0.05079292	-0.00267119	0.01519830	0.00695507	0.08960482	0.05877632	0.05024231	-0.00130036	0.01698709	0.01327246	0.07004623	0.05398121	0.04572248	-0.00180137	0.01390856	0.02193689	0.10352037	0.07852975	0.08556143	0.00113141	0.00522213	0.00062388	0.07268555	0.07430109	0.07679188	-0.00220393	0.01067356	0.01604482	0.04956510	0.06497163	0.04273996	-0.00684711	0.00588807	0.02255311
10.749957	0.11134572	0.05730194	0.05493125	-0.00343615	-0.00006760	-0.00273538	0.08396856	0.05221031	0.05360175	-0.00172195	-0.00045845	-0.00181882	0.06822492	0.04674327	0.04789709	-0.00259985	-0.00174847	-0.00199395	0.10498830	0.08075313	0.08944580	-0.00048585	0.00137538	0.00029069	0.06996477	0.07465378	0.07641437	-0.00063904	0.00120294	0.00111603	0.04889745	0.06185916	0.04355898	-0.00053790	0.00362159	-0.00092309	0.11557772	0.06253416	0.05092103	-0.00283820	0.01535606	0.00777808	0.08953868	0.05904234	0.05046413	-0.00133772	0.01988955	0.01444167	0.06994144	0.05424431	0.04606658	-0.00261315	0.01584922	0.02465109	0.10351332	0.07862579	0.08556937	0.00232433	0.00606778	0.00090279	0.07255902	0.07453166	0.07705322	-0.00170612	0.01108483	0.02002325	0.04942665	0.06510098	0.04310167	-0.00666342	0.00665414	0.02639248
10.766623	0.11126769	0.05731447	0.05487735	-0.00310582	-0.00063289	-0.00284634	0.08392170	0.05220864	0.05356632	-0.00130263	-0.00067627	-0.00229550	0.06814535	0.04670811	0.04787010	-0.00217793	-0.00221829	-0.00286226	0.10496369	0.08077578	0.08945093	-0.00102040	0.00066959	0.00021231	0.06994286	0.07468113	0.07643759	-0.00124284	0.00009190	0.00105732	0.04885630	0.06193784	0.04353299	-0.00090871	0.00222043	-0.00086099	0.11549638	0.06272117	0.05110458	-0.00282795	0.01487319	0.00786872	0.08944149	0.05934129	0.05071880	-0.00048828	0.02187076	0.01410412	0.06981219	0.05453803	0.04646241	-0.00224181	0.01621638	0.02578047	0.10353394	0.07875797	0.08556266	0.00331075	0.00549758	0.00105210	0.07247050	0.07480518	0.07733150	-0.00015359	0.00842835	0.02323506	0.04925441	0.06530720	0.04348975	-0.00518816	0.00547352	0.02869741
10.783290	0.11120229	0.05727373	0.05483312	-0.00256241	-0.00140882	-0.00283386	0.08389714	0.05219396	0.05351360	-0.00079733	-0.00085265	-0.00271530	0.06810433	0.04664350	0.04780357	-0.00132524	-0.00255725	-0.00353278	0.10495348	0.08078265	0.08946488	-0.00107330	0.00009194	0.00015944	0.06990893	0.07466640	0.07645126	-0.00158042	-0.00089463	0.00096739	0.04882984	0.06192507	0.04353456	-0.00074202	0.00093470	-0.00089087	0.11544298	0.06295726	0.05126609	-0.00206151	0.01483988	0.00681954	0.08939308	0.05969581	0.05104335	0.00131704	0.02322618	0.01298960	0.06972493	0.05483403	0.04696540	-0.00040233	0.01561171	0.02571556	0.10362791	0.07888048	0.08560409	0.00402951	0.00378279	0.00083071	0.07247052	0.07493721	0.07780264	0.00189879	0.00456093	0.02482815	0.04910522	0.06538244	0.04406234	-0.00296734	0.00330517	0.02928274
10.799956	0.11115973	0.05722715	0.05476529	-0.00178345	-0.00199920	-0.00260861	0.08389395	0.05216384	0.05343382	-0.00035435	-0.00079202	-0.00282030	0.06810932	0.04658312	0.04770188	-0.00041202	-0.00227594	-0.00388194	0.10493641	0.08075937	0.08946736	-0.00091151	-0.00018872	-0.00001933	0.06987990	0.07461411	0.07647035	-0.00167352	-0.00154019	0.00080206	0.04884357	0.06189834	0.04353177	-0.00036121	0.00006113	-0.00085699	0.11543382	0.06324024	0.05138198	-0.00132919	0.01552975	0.00516253	0.08946281	0.06017983	0.05125307	0.00329604	0.02428571	0.01146172	0.06977998	0.05508243	0.04747131	0.00193299	0.01494626	0.02468765	0.10374235	0.07894944	0.08563909	0.00415617	0.00184496	0.00049077	0.07260741	0.07494134	0.07833185	0.00324604	0.00173245	0.02468864	0.04911808	0.06538847	0.04467343	-0.00093475	0.00199207	0.02810800
10.816623	0.11115881	0.05718534	0.05472754	-0.00100196	-0.00217040	-0.00217273	0.08391684	0.05214060	0.05339243	-0.00029471	-0.00065109	-0.00251475	0.06813759	0.04654348	0.04762733	0.00012286	-0.00151026	-0.00364471	0.10492022	0.08074664	0.08946333	-0.00091337	-0.00039675	-0.00022803	0.06985226	0.07456744	0.07648322	-0.00168663	-0.00190914	0.00071049	0.04886222	0.06188381	0.04351903	-0.00028864	-0.00042839	-0.00089147	0.11543874	0.06352911	0.05141843	-0.00157238	0.01586488	0.00420810	0.08962031	0.06064422	0.05138736	0.00389201	0.02456204	0.01016345	0.06990267	0.05530893	0.04788131	0.00321576	0.01481286	0.02305245	0.10382868	0.07891876	0.08564875	0.00349303	0.00078790	0.00042435	0.07274203	0.07482752	0.07882126	0.00288737	0.00102390	0.02323052	0.04920386	0.06531753	0.04518498	0.00003850	0.00220151	0.02588286
10.833290	0.11115771	0.05715908	0.05469502	-0.00082732	-0.00245768	-0.00178278	0.08391887	0.05213901	0.05336316	-0.00096105	-0.00110243	-0.00214842	0.06815214	0.04653688	0.04758242	-0.00009213	-0.00133573	-0.00328153	0.10490514	0.08074574	0.08945185	-0.00108265	-0.00065640	-0.00033386	0.06983004	0.07455304	0.07648966	-0.00167341	-0.00196510	0.00070691	0.04885297	0.06190421	0.04348099	-0.00052627	-0.00070604	-0.00110006	0.11545386	0.06380217	0.05141795	-0.00226361	0.01528344	0.00430267	0.08974501	0.06103437	0.05147342	0.00297399	0.02349157	0.00978673	0.07002964	0.05551554	0.04816743	0.00298132	0.01497489	0.02123880	0.10386071	0.07886163	0.08561772	0.00239183	0.00076264	0.00052557	0.07280058	0.07478984	0.07911598	0.00134484	0.00243322	0.02083232	0.04928845	0.06532556	0.04549107	-0.00028532	0.00389361	0.02336698
10.849957	0.11115734	0.05713303	0.05468372	-0.00126608	-0.00340763	-0.00168488	0.08390195	0.05214835	0.05334455	-0.00185926	-0.00251510	-0.00226020	0.06813950	0.04654518	0.04755136	-0.00068851	-0.00258404	-0.00378579	0.10489172	0.08075389	0.08944101	-0.00129037	-0.00106350	-0.00031535	0.06980124	0.07453290	0.07649760	-0.00169546	-0.00204527	0.00070624	0.04883400	0.06191287	0.04346632	-0.00054930	-0.00122780	-0.00135342	0.11537682	0.06403311	0.05148422	-0.00255928	0.01394814	0.00513196	0.08975124	0.06137478	0.05162632	0.00133932	0.02118829	0.01093852	0.07002109	0.05576937	0.04845986	0.00220266	0.01485614	0.02039962	0.10385942	0.07885054	0.08560213	0.00161656	0.00135139	0.00095077	0.07272846	0.07488966	0.07934743	-0.00004157	0.00461185	0.01884774	0.04921011	0.06545328	0.04575665	-0.00119832	0.00545210	0.02215946
10.866623	0.11113099	0.05709029	0.05466334	-0.00169200	-0.00452485	-0.00198702	0.08385071	0.05213051	0.05331731	-0.00214909	-0.00442333	-0.00290339	0.06811262	0.04653935	0.04751663	-0.00101563	-0.00468794	-0.00522247	0.10486917	0.08073718	0.08943925	-0.00157472	-0.00156262	-0.00029162	0.06977025	0.07450391	0.07651176	-0.00174810	-0.00237287	0.00075981	0.04879747	0.06188376	0.04344864	0.00016416	-0.00174050	-0.00153930	0.11528945	0.06426670	0.05161411	-0.00243061	0.01199612	0.00633686	0.08969400	0.06172113	0.05185432	0.00011589	0.01835603	0.01252399	0.07001545	0.05607818	0.04880717	0.00194908	0.01399219	0.02070238	0.10387395	0.07894521	0.08564066	0.00168134	0.00167788	0.00163511	0.07266440	0.07507659	0.07963566	-0.00004161	0.00561564	0.01849521	0.04912370	0.06563885	0.04610350	-0.00173426	0.00611915	0.02243822
10.883289	0.11107846	0.05698628	0.05463043	-0.00181277	-0.00517825	-0.00250981	0.08377499	0.05202010	0.05326068	-0.00178356	-0.00595149	-0.00348990	0.06807621	0.04643030	0.04742140	-0.00088636	-0.00669745	-0.00639268	0.10483875	0.08069201	0.08944028	-0.00188329	-0.00184619	-0.00032440	0.06973895	0.07444890	0.07652813	-0.00177187	-0.00266225	0.00090778	0.04879399	0.06181760	0.04343311	0.00115671	-0.00193667	-0.00164053	0.11521833	0.06445729	0.05177073	-0.00195545	0.00947911	0.00694952	0.08963903	0.06203767	0.05210957	-0.00010669	0.01517041	0.01334429	0.06997192	0.05632675	0.04919256	0.00255712	0.01234279	0.02085689	0.10390291	0.07902700	0.08569834	0.00224941	0.00085254	0.00239466	0.07264141	0.07522655	0.07998146	0.00124064	0.00430820	0.01926411	0.04903692	0.06577977	0.04655779	-0.00104735	0.00535565	0.02316281
10.899956	0.11102835	0.05685442	0.05457150	-0.00191868	-0.00505200	-0.00325560	0.08373981	0.05185287	0.05317641	-0.00158307	-0.00695107	-0.00387197	0.06806166	0.04624347	0.04725554	-0.00087101	-0.00851739	-0.00676594	0.10480102	0.08063505	0.08943814	-0.00204612	-0.00191119	-0.00043985	0.06970996	0.07438679	0.07654453	-0.00178375	-0.00256059	0.00086423	0.04883723	0.06176054	0.04339364	0.00190829	-0.00170638	-0.00170105	0.11523869	0.06461947	0.05189350	-0.00121654	0.00677283	0.00654626	0.08967656	0.06230155	0.05236526	0.00025462	0.01200476	0.01288974	0.07008940	0.05652169	0.04958625	0.00318406	0.01022879	0.01975848	0.10395766	0.07905939	0.08575446	0.00275278	-0.00094552	0.00252006	0.07273436	0.07528209	0.08035146	0.00265476	0.00224208	0.01904801	0.04909476	0.06581187	0.04703001	0.00007331	0.00404967	0.02272632
10.916623	0.11101260	0.05674756	0.05451331	-0.00205492	-0.00420000	-0.00413375	0.08375276	0.05169745	0.05309550	-0.00181948	-0.00786490	-0.00407424	0.06806880	0.04605524	0.04708917	-0.00104830	-0.01044171	-0.00635491	0.10476162	0.08060195	0.08942696	-0.00205454	-0.00158910	-0.00082810	0.06968152	0.07433952	0.07655659	-0.00182778	-0.00223246	0.00060328	0.04891271	0.06174532	0.04335193	0.00254328	-0.00140416	-0.00172839	0.11525809	0.06469678	0.05198473	-0.00092227	0.00467105	0.00579697	0.08973196	0.06242711	0.05256459	0.00059121	0.00936115	0.01214369	0.07018724	0.05661470	0.04990955	0.00311711	0.00849014	0.01822052	0.10402480	0.07897284	0.08578510	0.00276567	-0.00261449	0.00214637	0.07283262	0.07521698	0.08069391	0.00307483	0.00113402	0.01759242	0.04913640	0.06581662	0.04739622	0.00027144	0.00322105	0.02113474
10.933290	0.11100144	0.05670155	0.05444129	-0.00194252	-0.00296551	-0.00475086	0.08376805	0.05161057	0.05303550	-0.00208248	-0.00842543	-0.00397725	0.06807345	0.04591442	0.04699907	-0.00110295	-0.01194899	-0.00522357	0.10472485	0.08059628	0.08940922	-0.00189208	-0.00121791	-0.00104398	0.06965470	0.07431176	0.07657756	-0.00178811	-0.00182343	0.00038833	0.04896257	0.06175916	0.04332309	0.00320970	-0.00117878	-0.00202750	0.11525197	0.06471456	0.05205159	-0.00156370	0.00363608	0.00547799	0.08976164	0.06251153	0.05272919	0.00037424	0.00781767	0.01168492	0.07029037	0.05671635	0.05016591	0.00216291	0.00773901	0.01711154	0.10406902	0.07885818	0.08581922	0.00232738	-0.00287418	0.00185964	0.07290692	0.07516076	0.08095925	0.00237872	0.00154973	0.01608795	0.04919737	0.06584078	0.04768551	-0.00082694	0.00378230	0.01922107
10.949956	0.11096721	0.05669863	0.05436043	-0.00195325	-0.00189273	-0.00500914	0.08371107	0.05151428	0.05298634	-0.00252818	-0.00859542	-0.00364454	0.06802950	0.04575019	0.04696241	-0.00123784	-0.01282179	-0.00375015	0.10469916	0.08058533	0.08939219	-0.00160814	-0.00098274	-0.00092540	0.06961913	0.07430439	0.07657089	-0.00166923	-0.00147254	0.00045307	0.04898396	0.06175559	0.04330844	0.00382976	-0.00130093	-0.00241048	0.11520023	0.06472967	0.05212869	-0.00251045	0.00384731	0.00564006	0.08972593	0.06260002	0.05289054	0.00004750	0.00821938	0.01132223	0.07025975	0.05684562	0.05038271	0.00087761	0.00822240	0.01664735	0.10411136	0.07878414	0.08583146	0.00174639	-0.00142728	0.00173942	0.07290475	0.07520143	0.08116962	0.00135661	0.00322120	0.01511684	0.04912679	0.06593860	0.04793400	-0.00232403	0.00519270	0.01811800
10.966622	0.11090459	0.05668776	0.05425069	-0.00230365	-0.00138725	-0.00478150	0.08360905	0.05133468	0.05292024	-0.00314468	-0.00855062	-0.00327529	0.06798643	0.04548990	0.04693516	-0.00160192	-0.01314392	-0.00262729	0.10467079	0.08058076	0.08935323	-0.00134115	-0.00100639	-0.00060406	0.06958735	0.07427858	0.07657070	-0.00160188	-0.00119348	0.00066817	0.04903144	0.06170945	0.04327929	0.00420932	-0.00168047	-0.00272519	0.11513206	0.06480104	0.05223154	-0.00281484	0.00499001	0.00575222	0.08969371	0.06274968	0.05310240	-0.00011332	0.00977230	0.01084610	0.07022554	0.05699974	0.05066315	0.00021584	0.00885520	0.01632827	0.10411505	0.07878746	0.08586610	0.00122119	0.00067950	0.00182153	0.07288621	0.07532908	0.08137637	0.00081066	0.00492992	0.01444819	0.04904812	0.06604976	0.04824176	-0.00297782	0.00579698	0.01780256
10.983289	0.11087550	0.05665470	0.05416929	-0.00280001	-0.00155211	-0.00414775	0.08355411	0.05114410	0.05285992	-0.00358725	-0.00845650	-0.00314580	0.06796549	0.04520886	0.04687951	-0.00211676	-0.01298535	-0.00245853	0.10465668	0.08053995	0.08935922	-0.00127886	-0.00113897	-0.00051610	0.06956525	0.07425199	0.07657318	-0.00163284	-0.00109952	0.00096515	0.04913296	0.06166410	0.04320713	0.00417420	-0.00148127	-0.00329174	0.11505706	0.06491394	0.05235692	-0.00255582	0.00553878	0.00589304	0.08968096	0.06294016	0.05332212	0.00003278	0.01011651	0.00990296	0.07018843	0.05716769	0.05098267	0.00025615	0.00786859	0.01571742	0.10412915	0.07886185	0.08590093	0.00070393	0.00182581	0.00222743	0.07287709	0.07546871	0.08164953	0.00074521	0.00481682	0.01380259	0.04893590	0.06619159	0.04856769	-0.00287642	0.00452021	0.01731516
10.999956	0.11083197	0.05661733	0.05409333	-0.00325104	-0.00219573	-0.00338615	0.08351348	0.05097960	0.05280540	-0.00367796	-0.00832850	-0.00310283	0.06795312	0.04496808	0.04683101	-0.00265756	-0.01234395	-0.00293237	0.10463740	0.08052704	0.08935625	-0.00135255	-0.00137400	-0.00058413	0.06954688	0.07422675	0.07660772	-0.00171480	-0.00108697	0.00143111	0.04924867	0.06162011	0.04313719	0.00364694	-0.00084903	-0.00381712	0.11503556	0.06506526	0.05246174	-0.00210081	0.00480989	0.00603434	0.08973938	0.06318495	0.05349128	0.00023808	0.00865794	0.00864770	0.07024876	0.05734125	0.05129170	0.00089642	0.00578393	0.01457885	0.10414512	0.07894873	0.08593427	0.00045981	0.00172944	0.00279141	0.07292631	0.07556652	0.08192315	0.00108436	0.00313969	0.01289898	0.04892670	0.06628240	0.04889645	-0.00232230	0.00234407	0.01601166
11.016623	0.11079410	0.05658313	0.05407482	-0.00379046	-0.00320713	-0.00280583	0.08348731	0.05090492	0.05277446	-0.00406192	-0.00888973	-0.00319085	0.06791813	0.04482413	0.04679609	-0.00351475	-0.01204257	-0.00384107	0.10462081	0.08050016	0.08937445	-0.00142038	-0.00151337	-0.00081901	0.06951998	0.07422124	0.07664048	-0.00192822	-0.00104707	0.00182972	0.04931713	0.06161679	0.04307878	0.00277558	-0.00095440	-0.00355305	0.11501960	0.06516417	0.05253392	-0.00165951	0.00318830	0.00608670	0.08974241	0.06335512	0.05359912	0.00023946	0.00649421	0.00762563	0.07028306	0.05742880	0.05149798	0.00138961	0.00388682	0.01315584	0.10415345	0.07897366	0.08598153	0.00079666	0.00089854	0.00302234	0.07296091	0.07559007	0.08213872	0.00149102	0.00139107	0.01162314	0.04893041	0.06629658	0.04914888	-0.00164638	0.00052553	0.01468778
11.033289	0.11070807	0.05654494	0.05403901	-0.00442861	-0.00448005	-0.00261841	0.08340106	0.05080910	0.05272012	-0.00468435	-0.01079014	-0.00357307	0.06783017	0.04468664	0.04673777	-0.00429714	-0.01323929	-0.00509730	0.10458668	0.08048933	0.08933663	-0.00135828	-0.00152745	-0.00101410	0.06948002	0.07420942	0.07667252	-0.00192911	-0.00119608	0.00218661	0.04931257	0.06165951	0.04300679	0.00235274	-0.00210483	-0.00249851	0.11501243	0.06517198	0.05262842	-0.00155975	0.00140280	0.00621681	0.08975213	0.06339918	0.05366405	0.00001788	0.00471117	0.00754674	0.07032428	0.05741750	0.05165756	0.00164275	0.00277366	0.01220199	0.10415187	0.07894186	0.08604378	0.00138436	-0.00019532	0.00305773	0.07298528	0.07553652	0.08228430	0.00182629	0.00058074	0.01054075	0.04892675	0.06621285	0.04933900	-0.00092337	-0.00025544	0.01426121
11.049955	0.11061986	0.05646532	0.05400314	-0.00494929	-0.00578609	-0.00284131	0.08330026	0.05063311	0.05266533	-0.00493264	-0.01370255	-0.00421170	0.06773634	0.04448565	0.04665861	-0.00439821	-0.01613121	-0.00657999	0.10455802	0.08044989	0.08930766	-0.00098862	-0.00140496	-0.00063151	0.06943845	0.07419226	0.07670654	-0.00125107	-0.00121102	0.00254356	0.04930355	0.06164671	0.04296388	0.00346994	-0.00320469	-0.00151240	0.11496916	0.06513740	0.05273579	-0.00175268	0.00046607	0.00632402	0.08970258	0.06337456	0.05377693	0.00000950	0.00406628	0.00806672	0.07030841	0.05739496	0.05181198	0.00167017	0.00290315	0.01193387	0.10416510	0.07889798	0.08611182	0.00208051	-0.00084263	0.00293543	0.07298893	0.07551381	0.08240364	0.00208114	0.00089608	0.01021374	0.04886520	0.06617410	0.04950527	-0.00071070	0.00040472	0.01427861
11.066622	0.11052655	0.05633584	0.05393916	-0.00509108	-0.00680013	-0.00321732	0.08318144	0.05033088	0.05257571	-0.00437548	-0.01613016	-0.00458328	0.06763271	0.04416859	0.04650644	-0.00354902	-0.01883283	-0.00785969	0.10453641	0.08042198	0.08927042	-0.00039179	-0.00106667	0.00035629	0.06939898	0.07416029	0.07674127	-0.00006285	-0.00079196	0.00290268	0.04933668	0.06154386	0.04294915	0.00602164	-0.00361709	-0.00103768	0.11493532	0.06510530	0.05286818	-0.00179724	0.00092622	0.00566151	0.08970745	0.06340689	0.05394078	0.00054516	0.00492500	0.00822873	0.07033119	0.05744091	0.05203740	0.00169196	0.00403907	0.01158363	0.10421913	0.07889450	0.08615339	0.00258868	-0.00061397	0.00267008	0.07302148	0.07553856	0.08256464	0.00239768	0.00190430	0.01015682	0.04884458	0.06618197	0.04977219	-0.00050143	0.00207295	0.01404144
11.083289	0.11044617	0.05618902	0.05387684	-0.00490816	-0.00708341	-0.00322403	0.08311512	0.04997091	0.05248860	-0.00335624	-0.01658392	-0.00452574	0.06758714	0.04376254	0.04634925	-0.00240588	-0.01932612	-0.00873675	0.10453884	0.08039442	0.08929021	0.00026543	-0.00045750	0.00152298	0.06940807	0.07412286	0.07680371	0.00086513	0.00021812	0.00273408	0.04947518	0.06138967	0.04297822	0.00860052	-0.00338111	-0.00078511	0.11489061	0.06512902	0.05298394	-0.00161656	0.00165132	0.00424258	0.08972117	0.06353269	0.05414455	0.00090979	0.00585927	0.00737320	0.07037413	0.05756173	0.05228591	0.00134197	0.00474216	0.01016289	0.10428843	0.07889460	0.08618693	0.00278571	0.00002544	0.00215554	0.07308446	0.07562191	0.08278194	0.00237738	0.00259196	0.00948012	0.04885342	0.06628578	0.05007975	0.00001417	0.00303340	0.01306308
11.099956	0.11036424	0.05605549	0.05381437	-0.00505285	-0.00654974	-0.00277323	0.08308300	0.04964323	0.05239542	-0.00254677	-0.01482463	-0.00443479	0.06757404	0.04334695	0.04618616	-0.00156962	-0.01754310	-0.00892099	0.10456038	0.08040459	0.08935010	0.00061158	0.00060275	0.00202943	0.06946230	0.07413458	0.07686684	0.00122488	0.00136477	0.00218955	0.04970365	0.06132958	0.04297413	0.00977788	-0.00266628	-0.00060929	0.11487535	0.06521075	0.05304702	-0.00133545	0.00147042	0.00275263	0.08977386	0.06372032	0.05428152	0.00102282	0.00555100	0.00576308	0.07043418	0.05771580	0.05248971	0.00093330	0.00411568	0.00778227	0.10435226	0.07890826	0.08621386	0.00254919	0.00034567	0.00167747	0.07314961	0.07570110	0.08298813	0.00193891	0.00236866	0.00798318	0.04888462	0.06638414	0.05033895	0.00058986	0.00247502	0.01113784
11.116622	0.11029644	0.05595809	0.05377192	-0.00565859	-0.00563633	-0.00207907	0.08308753	0.04943215	0.05234520	-0.00242599	-0.01213904	-0.00441020	0.06759085	0.04307895	0.04604907	-0.00124656	-0.01486399	-0.00831555	0.10458287	0.08041477	0.08942404	0.00057962	0.00147366	0.00198712	0.06952151	0.07417827	0.07691749	0.00103180	0.00228898	0.00142735	0.04993020	0.06136103	0.04293196	0.00915043	-0.00166810	-0.00089497	0.11486245	0.06528667	0.05304038	-0.00123486	0.00017919	0.00138235	0.08980871	0.06385685	0.05432824	0.00096988	0.00333396	0.00354645	0.07044678	0.05779333	0.05257056	0.00030764	0.00192589	0.00470364	0.10437607	0.07891528	0.08625084	0.00183017	0.00023034	0.00158743	0.07318780	0.07573551	0.08311284	0.00113920	0.00123293	0.00577046	0.04889535	0.06645430	0.05046961	0.00059661	0.00075855	0.00786589
